transaction_id,customer_id,product_category,product_subcategory,quantity,unit_price,total_amount,placement_score
TXN_000149,CUST_0072,Household,Paper_Towels,1,12.81,12.81,97.6
TXN_000149,CUST_0072,Household,Toilet_Paper,1,12.99,12.99,98.8
TXN_000149,CUST_0072,Bakery,Muffins,1,3.61,3.61,62.8
TXN_000150,CUST_0155,Produce,Carrots,1,2.0,2.0,99.5
TXN_000150,CUST_0155,Produce,Onions,2,2.24,4.48,100.0
TXN_000150,CUST_0155,Meat,Beef,2,9.43,18.86,100.0
TXN_000150,CUST_0155,Frozen,Frozen_Pizza,3,7.08,21.24,88.5
TXN_000150,CUST_0155,Produce,Bananas,3,1.23,3.69,100.0
TXN_000150,CUST_0155,Pantry,Pasta,1,2.23,2.23,98.7
TXN_000150,CUST_0155,Pantry,Canned_Goods,1,1.13,1.13,84.0
TXN_000150,CUST_0155,Dairy,Yogurt,1,1.17,1.17,69.9
TXN_000150,CUST_0155,Produce,Tomatoes,1,3.0,3.0,91.7
TXN_000151,CUST_0185,Dairy,Cream,2,2.1,4.2,86.7
TXN_000151,CUST_0185,Personal_Care,Shampoo,1,5.86,5.86,74.3
TXN_000151,CUST_0185,Personal_Care,Soap,1,3.41,3.41,93.8
TXN_000151,CUST_0185,Bakery,Bagels,4,3.64,14.56,100.0
TXN_000151,CUST_0185,Dairy,Yogurt,1,1.34,1.34,65.6
TXN_000151,CUST_0185,Beverages,Soda,2,2.04,4.08,63.2
TXN_000152,CUST_0130,Snacks,Crackers,1,4.67,4.67,70.8
TXN_000152,CUST_0130,Dairy,Cheese,2,6.5,13.0,89.5
TXN_000152,CUST_0130,Household,Toilet_Paper,1,16.83,16.83,86.5
TXN_000152,CUST_0130,Household,Paper_Towels,3,13.63,40.89,96.2
TXN_000152,CUST_0130,Snacks,Candy,2,2.56,5.12,66.1
TXN_000153,CUST_0090,Snacks,Chips,1,2.85,2.85,75.9
TXN_000153,CUST_0090,Beverages,Soda,1,2.44,2.44,75.0
TXN_000153,CUST_0090,Produce,Lettuce,1,2.56,2.56,70.1
TXN_000153,CUST_0090,Produce,Tomatoes,1,3.68,3.68,78.1
TXN_000154,CUST_0019,Meat,Pork,1,8.16,8.16,64.0
TXN_000154,CUST_0019,Dairy,Yogurt,3,1.47,4.41,81.1
TXN_000154,CUST_0019,Produce,Bananas,1,1.44,1.44,96.5
TXN_000155,CUST_0264,Pantry,Spices,4,2.54,10.16,46.5
TXN_000155,CUST_0264,Personal_Care,Shampoo,1,9.06,9.06,85.9
TXN_000155,CUST_0264,Personal_Care,Soap,2,1.01,2.02,72.2
TXN_000155,CUST_0264,Bakery,Pastries,2,5.9,11.8,61.5
TXN_000156,CUST_0147,Pantry,Pasta,4,2.55,10.2,87.1
TXN_000156,CUST_0147,Dairy,Butter,3,5.11,15.33,96.5
TXN_000156,CUST_0147,Pantry,Canned_Goods,1,1.72,1.72,80.0
TXN_000156,CUST_0147,Bakery,Bread,1,2.92,2.92,94.8
TXN_000156,CUST_0147,Pantry,Cereals,1,4.11,4.11,50.9
TXN_000156,CUST_0147,Beverages,Tea,3,5.08,15.24,62.8
TXN_000157,CUST_0174,Bakery,Bread,3,2.42,7.26,96.0
TXN_000157,CUST_0174,Dairy,Butter,3,4.04,12.12,100.0
TXN_000157,CUST_0174,Meat,Fish,2,14.9,29.8,82.1
TXN_000157,CUST_0174,Beverages,Water,2,1.74,3.48,59.7
TXN_000157,CUST_0174,Frozen,Frozen_Vegetables,1,3.29,3.29,100.0
TXN_000157,CUST_0174,Bakery,Pastries,1,5.67,5.67,73.9
TXN_000157,CUST_0174,Bakery,Bagels,1,3.74,3.74,51.0
TXN_000158,CUST_0219,Produce,Onions,1,1.57,1.57,96.0
TXN_000158,CUST_0219,Pantry,Canned_Goods,1,1.04,1.04,83.2
TXN_000158,CUST_0219,Pantry,Pasta,1,2.11,2.11,87.0
TXN_000158,CUST_0219,Beverages,Water,2,1.6,3.2,62.8
TXN_000158,CUST_0219,Meat,Beef,4,13.19,52.76,100.0
TXN_000158,CUST_0219,Produce,Carrots,2,1.31,2.62,98.7
TXN_000158,CUST_0219,Bakery,Pastries,2,5.93,11.86,83.7
TXN_000159,CUST_0016,Produce,Tomatoes,1,3.54,3.54,43.1
TXN_000159,CUST_0016,Snacks,Cookies,1,2.56,2.56,36.5
TXN_000159,CUST_0016,Dairy,Yogurt,1,2.16,2.16,27.7
TXN_000160,CUST_0065,Dairy,Cream,1,2.6,2.6,87.0
TXN_000160,CUST_0065,Bakery,Bagels,2,4.95,9.9,100.0
TXN_000160,CUST_0065,Beverages,Coffee,3,8.21,24.63,91.0
TXN_000160,CUST_0065,Snacks,Nuts,1,6.42,6.42,54.2
TXN_000161,CUST_0231,Pantry,Canned_Goods,1,1.12,1.12,66.9
TXN_000161,CUST_0231,Pantry,Pasta,4,2.91,11.64,100.0
TXN_000161,CUST_0231,Pantry,Cereals,1,4.1,4.1,90.4
TXN_000161,CUST_0231,Dairy,Milk,1,3.39,3.39,72.7
TXN_000161,CUST_0231,Pantry,Rice,3,3.73,11.19,91.0
TXN_000161,CUST_0231,Meat,Chicken,1,10.68,10.68,99.6
TXN_000162,CUST_0288,Produce,Carrots,1,1.35,1.35,67.6
TXN_000162,CUST_0288,Produce,Tomatoes,4,2.58,10.32,99.9
TXN_000162,CUST_0288,Produce,Lettuce,2,1.59,3.18,77.4
TXN_000162,CUST_0288,Frozen,Frozen_Pizza,1,4.03,4.03,38.3
TXN_000162,CUST_0288,Produce,Apples,1,2.94,2.94,86.7
TXN_000162,CUST_0288,Frozen,Frozen_Vegetables,2,2.48,4.96,79.2
TXN_000163,CUST_0045,Snacks,Chips,1,4.42,4.42,60.1
TXN_000163,CUST_0045,Meat,Deli_Meat,1,6.19,6.19,40.5
TXN_000164,CUST_0178,Snacks,Candy,1,1.63,1.63,44.3
TXN_000164,CUST_0178,Snacks,Nuts,1,10.75,10.75,56.6
TXN_000164,CUST_0178,Snacks,Crackers,4,2.59,10.36,51.7
TXN_000165,CUST_0090,Pantry,Canned_Goods,5,2.42,12.1,100.0
TXN_000165,CUST_0090,Pantry,Pasta,1,2.16,2.16,100.0
TXN_000165,CUST_0090,Produce,Lettuce,2,1.61,3.22,99.3
TXN_000165,CUST_0090,Produce,Tomatoes,1,3.59,3.59,100.0
TXN_000165,CUST_0090,Pantry,Cereals,4,5.83,23.32,100.0
TXN_000165,CUST_0090,Dairy,Milk,5,4.51,22.55,100.0
TXN_000165,CUST_0090,Produce,Bananas,1,1.13,1.13,92.3
TXN_000165,CUST_0090,Dairy,Yogurt,2,2.0,4.0,99.6
TXN_000165,CUST_0090,Personal_Care,Deodorant,1,5.83,5.83,59.9
TXN_000166,CUST_0270,Beverages,Soda,1,2.04,2.04,57.5
TXN_000166,CUST_0270,Personal_Care,Soap,4,1.69,6.76,47.0
TXN_000167,CUST_0038,Produce,Lettuce,3,2.59,7.77,68.8
TXN_000167,CUST_0038,Household,Cleaning_Supplies,1,6.0,6.0,69.8
TXN_000167,CUST_0038,Household,Detergent,2,7.07,14.14,64.1
TXN_000167,CUST_0038,Pantry,Canned_Goods,1,1.8,1.8,44.2
TXN_000168,CUST_0066,Personal_Care,Shampoo,4,11.61,46.44,94.2
TXN_000168,CUST_0066,Bakery,Bread,2,2.71,5.42,92.5
TXN_000168,CUST_0066,Produce,Lettuce,2,2.04,4.08,69.3
TXN_000168,CUST_0066,Personal_Care,Soap,2,1.72,3.44,88.1
TXN_000168,CUST_0066,Personal_Care,Toothpaste,1,2.12,2.12,37.4
TXN_000168,CUST_0066,Dairy,Butter,1,3.94,3.94,76.7
TXN_000169,CUST_0083,Meat,Deli_Meat,2,5.75,11.5,83.5
TXN_000169,CUST_0083,Bakery,Bagels,2,4.03,8.06,100.0
TXN_000169,CUST_0083,Dairy,Cream,1,3.79,3.79,100.0
TXN_000169,CUST_0083,Meat,Pork,4,13.14,52.56,100.0
TXN_000169,CUST_0083,Beverages,Coffee,1,8.48,8.48,96.8
TXN_000169,CUST_0083,Bakery,Muffins,1,3.18,3.18,95.6
TXN_000169,CUST_0083,Produce,Bananas,3,0.94,2.82,90.8
TXN_000169,CUST_0083,Dairy,Yogurt,1,1.1,1.1,90.1
TXN_000169,CUST_0083,Meat,Chicken,1,10.68,10.68,90.7
TXN_000170,CUST_0173,Personal_Care,Toothpaste,1,4.08,4.08,60.4
TXN_000170,CUST_0173,Produce,Apples,1,2.81,2.81,89.5
TXN_000170,CUST_0173,Personal_Care,Deodorant,2,4.41,8.82,59.0
TXN_000170,CUST_0173,Personal_Care,Soap,1,3.3,3.3,54.3
TXN_000170,CUST_0173,Dairy,Cheese,1,5.67,5.67,74.6
TXN_000170,CUST_0173,Snacks,Crackers,5,2.68,13.4,95.3
TXN_000170,CUST_0173,Pantry,Rice,1,2.91,2.91,70.4
TXN_000171,CUST_0248,Bakery,Muffins,3,2.85,8.55,89.8
TXN_000171,CUST_0248,Snacks,Cookies,1,3.64,3.64,100.0
TXN_000171,CUST_0248,Frozen,Ice_Cream,1,5.48,5.48,94.6
TXN_000171,CUST_0248,Beverages,Coffee,4,10.65,42.6,100.0
TXN_000171,CUST_0248,Dairy,Cream,2,2.16,4.32,79.2
TXN_000171,CUST_0248,Beverages,Juice,2,4.13,8.26,100.0
TXN_000172,CUST_0175,Personal_Care,Deodorant,4,3.21,12.84,52.4
TXN_000172,CUST_0175,Meat,Deli_Meat,1,6.41,6.41,83.4
TXN_000172,CUST_0175,Pantry,Canned_Goods,3,1.21,3.63,66.0
TXN_000172,CUST_0175,Produce,Lettuce,2,2.26,4.52,87.9
TXN_000172,CUST_0175,Personal_Care,Shampoo,3,9.58,28.74,62.5
TXN_000173,CUST_0288,Produce,Bananas,1,1.44,1.44,100.0
TXN_000173,CUST_0288,Dairy,Yogurt,3,1.41,4.23,96.4
TXN_000173,CUST_0288,Produce,Carrots,3,1.2,3.6,53.6
TXN_000173,CUST_0288,Produce,Onions,5,2.28,11.4,100.0
TXN_000173,CUST_0288,Beverages,Water,2,1.73,3.46,68.1
TXN_000173,CUST_0288,Meat,Beef,1,11.81,11.81,95.7
TXN_000174,CUST_0168,Personal_Care,Toothpaste,3,4.2,12.6,51.6
TXN_000174,CUST_0168,Bakery,Pastries,3,3.03,9.09,43.4
TXN_000174,CUST_0168,Frozen,Frozen_Vegetables,2,3.94,7.88,55.9
TXN_000175,CUST_0264,Beverages,Tea,3,5.73,17.19,71.1
TXN_000175,CUST_0264,Beverages,Soda,4,1.58,6.32,100.0
TXN_000175,CUST_0264,Snacks,Chips,3,2.54,7.62,94.3
TXN_000175,CUST_0264,Bakery,Cakes,3,11.87,35.61,56.0
TXN_000175,CUST_0264,Beverages,Coffee,3,6.1,18.3,86.8
TXN_000175,CUST_0264,Bakery,Muffins,1,2.58,2.58,83.0
TXN_000176,CUST_0147,Frozen,Frozen_Pizza,1,6.5,6.5,61.5
TXN_000176,CUST_0147,Frozen,Ice_Cream,2,7.33,14.66,100.0
TXN_000176,CUST_0147,Pantry,Canned_Goods,2,1.58,3.16,89.1
TXN_000176,CUST_0147,Pantry,Cereals,1,4.06,4.06,42.8
TXN_000176,CUST_0147,Snacks,Cookies,2,3.92,7.84,96.9
TXN_000176,CUST_0147,Pantry,Pasta,1,2.68,2.68,75.7
TXN_000177,CUST_0186,Personal_Care,Shampoo,1,4.45,4.45,66.3
TXN_000177,CUST_0186,Personal_Care,Soap,1,3.83,3.83,100.0
TXN_000177,CUST_0186,Meat,Beef,2,9.99,19.98,100.0
TXN_000177,CUST_0186,Household,Cleaning_Supplies,1,8.26,8.26,72.6
TXN_000177,CUST_0186,Produce,Carrots,1,1.43,1.43,60.8
TXN_000177,CUST_0186,Produce,Onions,5,1.1,5.5,84.4
TXN_000178,CUST_0202,Pantry,Canned_Goods,1,1.81,1.81,95.6
TXN_000178,CUST_0202,Pantry,Rice,2,4.11,8.22,88.2
TXN_000178,CUST_0202,Meat,Chicken,1,6.85,6.85,92.6
TXN_000178,CUST_0202,Bakery,Pastries,1,4.45,4.45,62.6
TXN_000178,CUST_0202,Beverages,Tea,2,7.84,15.68,75.0
TXN_000178,CUST_0202,Pantry,Pasta,2,1.62,3.24,88.6
TXN_000178,CUST_0202,Personal_Care,Toothpaste,2,3.87,7.74,65.8
TXN_000178,CUST_0202,Pantry,Cereals,2,3.8,7.6,100.0
TXN_000178,CUST_0202,Dairy,Milk,2,4.22,8.44,93.8
TXN_000179,CUST_0084,Pantry,Spices,1,5.59,5.59,63.3
TXN_000179,CUST_0084,Meat,Fish,2,16.11,32.22,90.2
TXN_000179,CUST_0084,Frozen,Frozen_Vegetables,2,2.82,5.64,78.4
TXN_000179,CUST_0084,Meat,Deli_Meat,1,5.8,5.8,53.0
TXN_000180,CUST_0244,Dairy,Cheese,1,7.36,7.36,100.0
TXN_000180,CUST_0244,Snacks,Crackers,5,2.31,11.55,81.8
TXN_000180,CUST_0244,Personal_Care,Deodorant,1,5.17,5.17,100.0
TXN_000180,CUST_0244,Snacks,Nuts,4,7.47,29.88,94.0
TXN_000180,CUST_0244,Household,Paper_Towels,1,11.04,11.04,100.0
TXN_000180,CUST_0244,Unknown,Beer,2,3.18,6.36,100.0
TXN_000180,CUST_0244,Household,Detergent,2,6.82,13.64,95.4
TXN_000180,CUST_0244,Household,Cleaning_Supplies,2,3.1,6.2,91.1
TXN_000180,CUST_0244,Household,Toilet_Paper,1,12.14,12.14,87.7
TXN_000181,CUST_0017,Personal_Care,Toothpaste,1,4.2,4.2,38.3
TXN_000181,CUST_0017,Produce,Carrots,2,1.67,3.34,56.3
TXN_000182,CUST_0098,Dairy,Cheese,4,6.18,24.72,100.0
TXN_000182,CUST_0098,Snacks,Crackers,1,3.85,3.85,87.0
TXN_000182,CUST_0098,Dairy,Cream,2,2.14,4.28,95.1
TXN_000182,CUST_0098,Bakery,Bagels,1,4.84,4.84,100.0
TXN_000182,CUST_0098,Produce,Apples,1,2.05,2.05,73.9
TXN_000182,CUST_0098,Personal_Care,Soap,3,3.0,9.0,87.2
TXN_000182,CUST_0098,Personal_Care,Shampoo,2,5.99,11.98,99.6
TXN_000183,CUST_0245,Frozen,Frozen_Meals,1,4.77,4.77,59.3
TXN_000183,CUST_0245,Beverages,Tea,1,7.12,7.12,71.5
TXN_000183,CUST_0245,Pantry,Rice,1,3.33,3.33,89.5
TXN_000183,CUST_0245,Meat,Chicken,1,11.49,11.49,100.0
TXN_000183,CUST_0245,Bakery,Pastries,1,5.29,5.29,69.0
TXN_000183,CUST_0245,Meat,Fish,1,9.07,9.07,46.9
TXN_000184,CUST_0286,Meat,Fish,1,9.41,9.41,66.3
TXN_000184,CUST_0286,Frozen,Frozen_Vegetables,3,3.37,10.11,81.7
TXN_000184,CUST_0286,Snacks,Crackers,1,2.87,2.87,36.3
TXN_000185,CUST_0107,Snacks,Cookies,2,3.75,7.5,96.4
TXN_000185,CUST_0107,Meat,Deli_Meat,1,7.31,7.31,64.7
TXN_000185,CUST_0107,Beverages,Juice,4,4.86,19.44,100.0
TXN_000185,CUST_0107,Frozen,Ice_Cream,1,5.42,5.42,85.7
TXN_000185,CUST_0107,Beverages,Soda,3,1.65,4.95,64.1
TXN_000186,CUST_0177,Produce,Tomatoes,2,3.01,6.02,80.9
TXN_000186,CUST_0177,Produce,Lettuce,2,2.76,5.52,90.5
TXN_000186,CUST_0177,Produce,Apples,3,2.62,7.86,70.5
TXN_000186,CUST_0177,Produce,Carrots,1,1.67,1.67,36.0
TXN_000187,CUST_0246,Bakery,Cakes,2,9.61,19.22,63.9
TXN_000187,CUST_0246,Bakery,Bagels,1,3.17,3.17,84.0
TXN_000187,CUST_0246,Dairy,Cream,1,2.33,2.33,72.8
TXN_000188,CUST_0125,Dairy,Butter,1,4.06,4.06,88.4
TXN_000188,CUST_0125,Frozen,Frozen_Pizza,2,6.43,12.86,62.0
TXN_000188,CUST_0125,Bakery,Bread,1,3.92,3.92,95.5
TXN_000188,CUST_0125,Dairy,Cream,2,3.11,6.22,60.3
TXN_000189,CUST_0052,Snacks,Chips,2,4.11,8.22,83.0
TXN_000189,CUST_0052,Dairy,Milk,1,4.0,4.0,73.1
TXN_000189,CUST_0052,Bakery,Bread,2,3.07,6.14,100.0
TXN_000189,CUST_0052,Dairy,Butter,1,5.01,5.01,87.3
TXN_000189,CUST_0052,Beverages,Soda,1,2.54,2.54,83.7
TXN_000190,CUST_0148,Meat,Deli_Meat,1,7.58,7.58,60.3
TXN_000190,CUST_0148,Meat,Chicken,1,5.13,5.13,23.4
TXN_000190,CUST_0148,Bakery,Bagels,3,3.14,9.42,65.0
TXN_000191,CUST_0274,Snacks,Crackers,2,2.76,5.52,79.1
TXN_000191,CUST_0274,Dairy,Yogurt,1,2.09,2.09,75.0
TXN_000191,CUST_0274,Bakery,Pastries,3,5.53,16.59,100.0
TXN_000191,CUST_0274,Dairy,Cheese,1,5.33,5.33,88.1
TXN_000191,CUST_0274,Dairy,Cream,1,3.71,3.71,91.4
TXN_000192,CUST_0204,Frozen,Ice_Cream,1,4.3,4.3,89.9
TXN_000192,CUST_0204,Snacks,Cookies,4,3.21,12.84,100.0
TXN_000192,CUST_0204,Dairy,Milk,1,4.75,4.75,86.8
TXN_000192,CUST_0204,Beverages,Juice,4,2.2,8.8,74.0
TXN_000192,CUST_0204,Pantry,Pasta,2,1.61,3.22,97.6
TXN_000192,CUST_0204,Pantry,Canned_Goods,1,2.99,2.99,100.0
TXN_000192,CUST_0204,Produce,Tomatoes,2,2.64,5.28,77.9
TXN_000193,CUST_0259,Beverages,Tea,1,4.85,4.85,35.5
TXN_000193,CUST_0259,Pantry,Rice,1,4.17,4.17,90.3
TXN_000193,CUST_0259,Meat,Chicken,1,6.52,6.52,87.7
TXN_000193,CUST_0259,Bakery,Bread,2,2.97,5.94,55.1
TXN_000194,CUST_0008,Snacks,Crackers,3,3.75,11.25,91.1
TXN_000194,CUST_0008,Dairy,Cheese,3,7.01,21.03,79.7
TXN_000195,CUST_0291,Snacks,Chips,2,3.86,7.72,64.3
TXN_000195,CUST_0291,Bakery,Bread,2,2.34,4.68,44.2
TXN_000195,CUST_0291,Household,Toilet_Paper,2,19.08,38.16,67.1
TXN_000196,CUST_0208,Beverages,Juice,2,3.96,7.92,99.5
TXN_000196,CUST_0208,Snacks,Cookies,2,3.05,6.1,100.0
TXN_000196,CUST_0208,Frozen,Ice_Cream,1,6.87,6.87,83.2
TXN_000196,CUST_0208,Beverages,Tea,1,4.21,4.21,59.8
TXN_000196,CUST_0208,Dairy,Milk,1,3.85,3.85,90.1
TXN_000196,CUST_0208,Pantry,Cereals,1,3.23,3.23,77.2
TXN_000197,CUST_0229,Meat,Beef,1,16.22,16.22,100.0
TXN_000197,CUST_0229,Meat,Deli_Meat,1,6.77,6.77,79.8
TXN_000197,CUST_0229,Produce,Onions,1,2.41,2.41,98.6
TXN_000197,CUST_0229,Meat,Chicken,1,6.34,6.34,93.8
TXN_000197,CUST_0229,Pantry,Rice,2,2.66,5.32,90.8
TXN_000197,CUST_0229,Meat,Fish,2,17.59,35.18,100.0
TXN_000198,CUST_0061,Household,Paper_Towels,3,9.31,27.93,81.1
TXN_000198,CUST_0061,Meat,Pork,1,9.46,9.46,50.7
TXN_000198,CUST_0061,Household,Toilet_Paper,1,12.6,12.6,82.8
TXN_000198,CUST_0061,Household,Detergent,1,12.0,12.0,67.5
TXN_000198,CUST_0061,Household,Cleaning_Supplies,1,9.29,9.29,92.4
TXN_000198,CUST_0061,Frozen,Ice_Cream,4,7.98,31.92,87.9
TXN_000199,CUST_0276,Household,Cleaning_Supplies,3,4.74,14.22,83.3
TXN_000199,CUST_0276,Bakery,Muffins,1,4.0,4.0,100.0
TXN_000199,CUST_0276,Household,Detergent,1,12.73,12.73,82.9
TXN_000199,CUST_0276,Produce,Apples,5,1.86,9.3,72.5
TXN_000199,CUST_0276,Beverages,Coffee,1,7.88,7.88,100.0
TXN_000199,CUST_0276,Dairy,Cream,2,2.63,5.26,98.2
TXN_000199,CUST_0276,Bakery,Bagels,2,3.46,6.92,100.0
TXN_000200,CUST_0294,Frozen,Frozen_Pizza,3,6.48,19.44,59.0
TXN_000200,CUST_0294,Frozen,Frozen_Meals,2,5.5,11.0,55.0
TXN_000201,CUST_0227,Produce,Carrots,5,1.76,8.8,78.4
TXN_000201,CUST_0227,Snacks,Nuts,1,9.66,9.66,79.2
TXN_000201,CUST_0227,Unknown,Beer,2,9.35,18.7,98.6
TXN_000201,CUST_0227,Beverages,Tea,4,4.71,18.84,65.2
TXN_000201,CUST_0227,Frozen,Ice_Cream,5,7.92,39.6,86.1
TXN_000202,CUST_0068,Frozen,Frozen_Vegetables,3,3.43,10.29,84.3
TXN_000202,CUST_0068,Meat,Fish,1,15.77,15.77,81.0
TXN_000202,CUST_0068,Frozen,Frozen_Meals,2,4.49,8.98,78.7
TXN_000202,CUST_0068,Beverages,Soda,2,2.47,4.94,98.0
TXN_000202,CUST_0068,Snacks,Chips,1,2.47,2.47,89.8
TXN_000203,CUST_0112,Personal_Care,Soap,2,2.37,4.74,91.5
TXN_000203,CUST_0112,Personal_Care,Shampoo,2,10.7,21.4,97.2
TXN_000203,CUST_0112,Personal_Care,Toothpaste,2,4.51,9.02,78.6
TXN_000204,CUST_0036,Beverages,Water,4,1.54,6.16,56.8
TXN_000204,CUST_0036,Beverages,Juice,1,3.72,3.72,62.6
TXN_000204,CUST_0036,Snacks,Chips,1,4.76,4.76,100.0
TXN_000204,CUST_0036,Pantry,Canned_Goods,1,1.1,1.1,82.6
TXN_000204,CUST_0036,Pantry,Spices,1,4.54,4.54,56.6
TXN_000204,CUST_0036,Pantry,Pasta,3,2.82,8.46,97.9
TXN_000204,CUST_0036,Beverages,Soda,2,1.82,3.64,100.0
TXN_000205,CUST_0277,Produce,Lettuce,3,3.0,9.0,100.0
TXN_000205,CUST_0277,Pantry,Canned_Goods,1,2.79,2.79,100.0
TXN_000205,CUST_0277,Pantry,Pasta,1,2.77,2.77,100.0
TXN_000205,CUST_0277,Produce,Tomatoes,1,2.67,2.67,87.7
TXN_000206,CUST_0002,Dairy,Cheese,1,5.54,5.54,87.5
TXN_000206,CUST_0002,Beverages,Water,1,1.21,1.21,68.6
TXN_000206,CUST_0002,Personal_Care,Toothpaste,1,2.3,2.3,37.6
TXN_000206,CUST_0002,Snacks,Crackers,1,2.44,2.44,84.5
TXN_000206,CUST_0002,Meat,Chicken,1,10.59,10.59,100.0
TXN_000206,CUST_0002,Pantry,Rice,1,2.9,2.9,96.1
TXN_000206,CUST_0002,Produce,Lettuce,1,2.03,2.03,97.2
TXN_000206,CUST_0002,Produce,Tomatoes,2,2.13,4.26,100.0
TXN_000207,CUST_0009,Bakery,Muffins,1,3.73,3.73,90.5
TXN_000207,CUST_0009,Beverages,Coffee,1,5.58,5.58,59.7
TXN_000207,CUST_0009,Dairy,Cream,2,3.61,7.22,100.0
TXN_000208,CUST_0025,Bakery,Muffins,2,3.01,6.02,55.8
TXN_000208,CUST_0025,Beverages,Soda,1,2.23,2.23,72.0
TXN_000208,CUST_0025,Snacks,Chips,1,3.38,3.38,87.3
TXN_000209,CUST_0112,Dairy,Butter,1,4.65,4.65,75.6
TXN_000209,CUST_0112,Bakery,Bread,2,3.15,6.3,97.0
TXN_000210,CUST_0120,Snacks,Nuts,1,8.3,8.3,95.5
TXN_000210,CUST_0120,Unknown,Beer,3,9.91,29.73,100.0
TXN_000210,CUST_0120,Household,Cleaning_Supplies,1,6.43,6.43,86.8
TXN_000210,CUST_0120,Household,Detergent,2,10.43,20.86,98.0
TXN_000210,CUST_0120,Snacks,Cookies,1,5.51,5.51,100.0
TXN_000210,CUST_0120,Beverages,Juice,1,2.98,2.98,100.0
TXN_000210,CUST_0120,Frozen,Ice_Cream,1,4.79,4.79,67.8
TXN_000211,CUST_0177,Household,Toilet_Paper,1,15.68,15.68,97.2
TXN_000211,CUST_0177,Frozen,Frozen_Meals,2,3.92,7.84,89.5
TXN_000211,CUST_0177,Household,Paper_Towels,2,10.61,21.22,100.0
TXN_000211,CUST_0177,Household,Detergent,2,7.67,15.34,100.0
TXN_000211,CUST_0177,Beverages,Water,1,1.22,1.22,63.5
TXN_000211,CUST_0177,Household,Cleaning_Supplies,1,9.49,9.49,100.0
TXN_000211,CUST_0177,Beverages,Tea,4,5.86,23.44,69.2
TXN_000211,CUST_0177,Personal_Care,Deodorant,3,4.84,14.52,100.0
TXN_000211,CUST_0177,Personal_Care,Toothpaste,1,3.67,3.67,100.0
TXN_000212,CUST_0069,Pantry,Cereals,2,3.66,7.32,81.7
TXN_000212,CUST_0069,Dairy,Milk,1,4.75,4.75,78.3
TXN_000212,CUST_0069,Pantry,Spices,1,7.22,7.22,52.9
TXN_000213,CUST_0190,Produce,Apples,2,2.63,5.26,61.9
TXN_000213,CUST_0190,Dairy,Butter,1,3.73,3.73,75.5
TXN_000213,CUST_0190,Bakery,Bread,1,3.84,3.84,99.8
TXN_000213,CUST_0190,Bakery,Muffins,4,2.94,11.76,71.1
TXN_000213,CUST_0190,Household,Toilet_Paper,1,17.61,17.61,54.6
TXN_000213,CUST_0190,Household,Detergent,1,11.37,11.37,45.3
TXN_000214,CUST_0112,Beverages,Water,3,1.4,4.2,75.9
TXN_000214,CUST_0112,Meat,Fish,1,9.66,9.66,98.1
TXN_000214,CUST_0112,Dairy,Milk,1,4.02,4.02,76.1
TXN_000214,CUST_0112,Frozen,Frozen_Vegetables,2,3.0,6.0,100.0
TXN_000214,CUST_0112,Produce,Lettuce,1,1.55,1.55,43.3
TXN_000214,CUST_0112,Personal_Care,Shampoo,3,5.29,15.87,82.8
TXN_000214,CUST_0112,Snacks,Cookies,1,4.07,4.07,95.4
TXN_000214,CUST_0112,Beverages,Coffee,2,6.97,13.94,80.6
TXN_000214,CUST_0112,Household,Cleaning_Supplies,1,5.66,5.66,66.4
TXN_000214,CUST_0112,Beverages,Juice,3,2.38,7.14,100.0
TXN_000215,CUST_0195,Beverages,Tea,1,6.39,6.39,60.9
TXN_000215,CUST_0195,Beverages,Coffee,1,5.46,5.46,85.9
TXN_000215,CUST_0195,Bakery,Muffins,1,3.65,3.65,100.0
TXN_000215,CUST_0195,Dairy,Cream,1,2.69,2.69,91.1
TXN_000215,CUST_0195,Pantry,Pasta,1,2.94,2.94,74.0
TXN_000215,CUST_0195,Beverages,Soda,1,2.42,2.42,56.6
TXN_000216,CUST_0161,Beverages,Soda,1,2.77,2.77,100.0
TXN_000216,CUST_0161,Snacks,Chips,1,4.89,4.89,100.0
TXN_000216,CUST_0161,Dairy,Cheese,1,6.86,6.86,87.0
TXN_000216,CUST_0161,Snacks,Crackers,5,2.94,14.7,100.0
TXN_000216,CUST_0161,Beverages,Coffee,1,5.55,5.55,71.9
TXN_000216,CUST_0161,Dairy,Cream,1,3.67,3.67,91.9
TXN_000217,CUST_0256,Personal_Care,Shampoo,1,6.98,6.98,76.2
TXN_000217,CUST_0256,Snacks,Cookies,4,4.06,16.24,100.0
TXN_000217,CUST_0256,Frozen,Ice_Cream,2,4.99,9.98,100.0
TXN_000217,CUST_0256,Snacks,Chips,3,4.26,12.78,100.0
TXN_000217,CUST_0256,Beverages,Tea,2,7.52,15.04,100.0
TXN_000217,CUST_0256,Beverages,Soda,1,1.51,1.51,95.6
TXN_000217,CUST_0256,Beverages,Juice,1,3.99,3.99,86.3
TXN_000217,CUST_0256,Personal_Care,Soap,3,3.69,11.07,96.6
TXN_000218,CUST_0269,Dairy,Yogurt,1,2.04,2.04,93.4
TXN_000218,CUST_0269,Produce,Apples,1,2.01,2.01,55.1
TXN_000218,CUST_0269,Snacks,Cookies,1,5.41,5.41,100.0
TXN_000218,CUST_0269,Produce,Bananas,2,1.0,2.0,88.4
